date,true_adj,pred_adj,true_raw,pred_raw
2013-01-11 14:00:00,0.3882373876349483,-0.15685055707157777,1.9822412692731304e-06,1.2926376336172454e-06
2013-01-11 14:30:00,-0.6783343952039385,0.1245857120236445,1.1068433369151602e-06,2.7786823058302797e-06
2013-01-11 15:00:00,-0.7916878288385849,-0.30346272704291916,7.276797727828843e-07,1.3335912560403483e-06
2013-01-11 15:30:00,-0.3838863802688355,-0.49690902588453134,1.5429069827910589e-06,1.5498997271634413e-06
2013-01-11 16:00:00,-0.3440942650289962,-0.28802577874751695,2.6150273207244922e-06,3.110823946061711e-06
2013-01-14 14:00:00,-0.8336596512652577,-0.2194620592735811,6.125888570503104e-07,1.2733878048701336e-06
2013-01-14 14:30:00,0.5453483107847568,-0.548615791486855,3.612622896219867e-06,1.3607208068623617e-06
2013-01-14 15:00:00,-0.1829408300507449,0.31884459938308873,1.2805547204863796e-06,2.3788647615769867e-06
2013-01-14 15:30:00,-0.5195350712885709,-0.18444897617610945,1.2209836476247991e-06,1.919927628097965e-06
2013-01-14 16:00:00,-0.26288538902532643,-0.23818235036885427,2.6511713474025122e-06,3.0564349659587153e-06
2013-01-15 14:00:00,-0.18930172527821654,-0.03013465066222143,1.1668369795414497e-06,1.5388083533131791e-06
2013-01-15 14:30:00,-0.8475386495638677,-0.0552775146099551,9.345481476487113e-07,2.3212680229664993e-06
2013-01-15 15:00:00,-0.2522236755941645,-0.4037953880098307,1.1948378835605699e-06,1.1548649324803005e-06
2013-01-15 15:30:00,0.25357865011673475,-0.1932549136195458,2.645263080881879e-06,1.9030950874315587e-06
2013-01-15 16:00:00,-0.2504883070124855,0.06968172754269339,2.4387485709795015e-06,3.7780184614467697e-06
2013-01-16 14:00:00,0.10543054688367803,-0.22513701089262983,1.5667899740621297e-06,1.2661818567277477e-06
2013-01-16 14:30:00,-0.6821844864561708,0.03212528404271834,1.1025900820297292e-06,2.5332837768015553e-06
2013-01-16 15:00:00,-0.09977845091816029,-0.4066790924091213,1.3916021907537092e-06,1.1515394405662494e-06
2013-01-16 15:30:00,-0.8614838176602486,-0.16116735475472924,9.570217608500266e-07,2.1682749723848705e-06
2013-01-16 16:00:00,-0.8509976576128118,-0.5055961288353937,1.2485145977115406e-06,1.9835747491338767e-06
2013-01-17 14:00:00,-0.18768857215448875,-0.5133039187466258,1.2022287636063601e-06,9.763895770867005e-07
2013-01-17 14:30:00,-0.5815640984381467,-0.1559044592209292,1.1706061169591806e-06,2.0152150145058792e-06
2013-01-17 15:00:00,-0.45939329978176247,-0.35851795389682206,9.712619143975888e-07,1.2083560865059579e-06
2013-01-17 15:30:00,-0.5006247096792595,-0.35469567222873166,1.3729064085503389e-06,1.786759404089797e-06
2013-01-17 16:00:00,0.26650532232027224,-0.303376675468862,3.6623861186375584e-06,2.329788465858232e-06
2013-01-18 14:00:00,-1.030980433244645,0.07488652124356224,4.877573771469201e-07,1.6577717375028264e-06
2013-01-18 14:30:00,-0.9263151982458222,-0.6108792485100755,8.031507123210245e-07,1.2383348914698048e-06
2013-01-18 15:00:00,-0.7047804010501917,-0.5565856633963838,7.165270524027247e-07,9.346343045148877e-07
2013-01-18 15:30:00,-1.2833253969099587,-0.48213141187877706,5.734002339540006e-07,1.4370138735846596e-06
2013-01-18 16:00:00,-0.4924771255505753,-0.8466225489751861,1.914576038782521e-06,1.511186915951711e-06
2013-01-22 14:00:00,-0.13462091803284792,-1.164888093466785,1.0505427555282406e-06,4.217191783095061e-07
2013-01-22 14:30:00,-0.25279045283921064,-0.14213474053854758,1.1920079494667697e-06,1.4975636346456895e-06
2013-01-22 15:00:00,-0.7214408324548618,-0.1948844748490327,6.516463465329296e-07,1.2409133414680618e-06
2013-01-22 15:30:00,-0.4501336832370786,-0.419223699930493,1.133509277895269e-06,1.314916221219133e-06
2013-01-22 16:00:00,-0.1505266097221707,-0.22392106424871733,2.265083090861628e-06,2.367327265102411e-06
2013-01-23 14:00:00,-0.48273606936054314,-0.2706121829150709,7.332071708053002e-07,1.0195297561580365e-06
2013-01-23 14:30:00,-1.0636096637653676,-0.3961905193375974,4.228883093839114e-07,9.27109645666545e-07
2013-01-23 15:00:00,-0.3878084924070535,-0.7267103430851659,8.726662252319017e-07,6.993811659263864e-07
2013-01-23 15:30:00,-0.8266553405877168,-0.3631451580612008,7.317319382701333e-07,1.3082805790067746e-06
2013-01-23 16:00:00,-0.543441386269139,-0.5279088989986777,1.4935390982772912e-06,1.7061265379965987e-06
2013-01-24 14:00:00,0.7485198014045018,-0.4006501465621723,2.511622322174981e-06,8.952104344717962e-07
2013-01-24 14:30:00,-0.27375120875936254,0.07998258291223889,9.316587086422805e-07,1.4925553663133914e-06
2013-01-24 15:00:00,0.32191256309027416,-0.2600703240277226,1.774500417658059e-06,1.1152522755744723e-06
2013-01-24 15:30:00,-0.0423363261639178,0.07158085312524376,1.6031620781574e-06,2.0206914426045656e-06
