n_samples,mse_adj,mae_adj,mse_raw,mae_raw,qlike_filtered,qlike_nofilter,exp_id,experiment_name,model,segment,qlike,delta_mse_raw,delta_mae_raw,delta_qlike,oos_r2
77439,0.44129423358976533,0.489705723090316,1.0582615792906994e-10,1.1741204012217813e-06,0.2926782664889738,0.29283173147505176,5,market_vw,ridge,OVERNIGHT,0.29283173147505176,-7.623011703624009e-11,-3.0698979549847965e-07,-24.60010863375205,0.4187173282039599
18218,0.384202320688937,0.4665088085956497,1.0152129792810276e-10,2.159607100324326e-06,0.23104957437362542,0.2310774562399791,6,sentiment,ridge,MORNING,0.2310774562399791,-2.748273819617459e-10,-2.2524685380563997e-06,-0.08188424269643346,0.7302467011234994
27420,0.3163808058518744,0.42672712250652367,3.600741531762797e-11,1.787167075490477e-06,0.17519274658466197,0.17528907665444382,6,sentiment,ridge,MIDDAY,0.17528907665444382,-1.4459872090542707e-10,-1.5401192294500028e-06,-0.045020081211715385,0.8006301664459643
14932,0.3846660678566718,0.46861004722746036,5.455434490174263e-11,2.0803815950795168e-06,0.22201781087691483,0.22228593346142442,6,sentiment,ridge,CLOSING,0.22228593346142442,-3.463316733527188e-10,-2.19494564479863e-06,-0.06265825970884006,0.8639155709663229
99217,0.3608698868789229,0.4380238244617843,6.21183101669501e-11,8.169169480309298e-07,0.6452648100181202,0.6453314172724528,6,sentiment,ridge,OVERNIGHT,0.6453314172724528,-1.1993796479835992e-10,-6.641932486893312e-07,-24.24760894795465,0.6587961047825105
8052,0.2949753437448745,0.42939591257811105,1.3669450762507445e-10,3.3939940950825695e-06,0.15242820592643427,0.15242820592643427,8,vol_demand,ridge,MORNING,0.15242820592643427,-2.396541722647742e-10,-1.0180815432981561e-06,-0.1605334930099783,0.6367875990289569
24163,0.31690459155101275,0.4285980109193671,3.925915707012844e-11,1.9504603081605155e-06,0.18274977014177832,0.18281741975979443,8,vol_demand,ridge,MIDDAY,0.18281741975979443,-1.413469791529266e-10,-1.3768259967799644e-06,-0.037491738106364775,0.782625563609633
13398,0.39415308088637124,0.4739909811550097,6.114036770045037e-11,2.2768386035248177e-06,0.23254097502855622,0.23263791204442225,8,vol_demand,ridge,CLOSING,0.23263791204442225,-3.397456505540111e-10,-1.998488636353329e-06,-0.052306281125842236,0.8474869042161464
21373,1.0748331400119842,0.5693739700106433,4371352224.63151,2712.7016952249046,0.564312972261859,1.1471630840906203e+30,8,vol_demand,ridge,OVERNIGHT,1.1471630840906203e+30,4371352224.63151,2712.7016937437943,1.1471630840906203e+30,-2.4010994542563557e+19
7058,0.32904654204164907,0.4487266837754921,1.1485445683916134e-09,4.9312218358180085e-06,0.17168932360471595,0.1716968113140227,9,all_features,ridge,MORNING,0.1716968113140227,7.721958885017647e-10,5.191461974372829e-07,-0.14126488762238987,-2.051809743899658
21187,0.3187582231714328,0.42663893348283705,1.1860437985429767e-10,2.3126554927528503e-06,0.18884080060439595,0.18884080060439595,9,all_features,ridge,MIDDAY,0.18884080060439595,-6.200175636875737e-11,-1.0146308121876296e-06,-0.03146835726176325,0.34329817173090393
11698,0.39626090090486354,0.47539946621522716,1.3932455993479448e-10,2.8120759485978326e-06,0.23625457763254687,0.23625457763254687,9,all_features,ridge,CLOSING,0.23625457763254687,-2.6156145831966697e-10,-1.4632512912803142e-06,-0.04868961553771761,0.6524584206217974
4671,1.16787338425152,0.6367327843102435,41686596696.995186,3578.0755319866494,0.5937322159959428,546.0434754262859,9,all_features,ridge,OVERNIGHT,546.0434754262859,41686596696.995186,3578.075530505539,521.1505350610588,-2.289764343741427e+20
26911,5.12443814589083,0.8988262418826961,4.0994295381487193e-10,3.832598544696088e-06,0.2542109268156006,0.25435540761526354,10,baseline,xgboost,MORNING,0.25435540761526354,3.359427392502327e-11,-5.79477093684638e-07,-0.05860629132114903,-0.08926369539772483
40056,2.9207912744611026,0.7273675412022789,1.0485042134205859e-10,2.7587082033959673e-06,0.180951535189297,0.18110189568123278,10,baseline,xgboost,MIDDAY,0.18110189568123278,-7.575571488099645e-11,-5.685781015445126e-07,-0.03920726218492643,0.41945260811867113
21863,5.1371495084708325,0.8842386022337962,2.6761403167318153e-10,3.815383871682627e-06,0.2266399675318986,0.2271408736646061,10,baseline,xgboost,CLOSING,0.2271408736646061,-1.3327198658127992e-10,-4.5994336819552e-07,-0.05780331950565837,0.3324435887327102
151247,19.76438344659959,0.9521199359417026,6.787838138368787e-11,1.0906496525638572e-06,0.22854482194372006,0.2285436057348939,10,baseline,xgboost,OVERNIGHT,0.2285436057348939,-1.1417789358162215e-10,-3.904605441564037e-07,-24.664396759492206,0.6271571446981337
26911,4.954991649083955,0.932503303491155,3.7607020475482704e-10,4.089293013589299e-06,0.25514236314635663,0.2553717342775789,11,moments,xgboost,MORNING,0.2553717342775789,-2.78475135021625e-13,-3.2278262479142627e-07,-0.05758996465883365,0.0007399391837992209
40056,2.9943997281069112,0.7345901730506577,1.7831893880901638e-10,3.0916714498084083e-06,0.1764766739106179,0.17662917740751494,11,moments,xgboost,MIDDAY,0.17662917740751494,-2.2871974140386673e-12,-2.356148551320716e-07,-0.04367998045864427,0.01266400722516925
21863,4.928662308388108,0.906493657905476,2.9849212550078747e-10,4.041472182092355e-06,0.22524799530567158,0.2257307692599105,11,moments,xgboost,CLOSING,0.2257307692599105,-1.0239389275367398e-10,-2.3385505778579196e-07,-0.059213423910353974,0.2554189672154634
151247,13.698212203690778,0.9219545018307111,7.365042391522289e-11,1.1606912414317878e-06,0.2236748172349356,0.22367352478504843,11,moments,xgboost,OVERNIGHT,0.22367352478504843,-1.0840585105008714e-10,-3.2041895528847314e-07,-24.669266840442052,0.5954524284908245
26171,6.340977410075683,0.993072948831541,3.5299644153608084e-10,4.180810885183746e-06,0.2636153298938075,0.2636153298938075,12,liquidity,xgboost,MORNING,0.2636153298938075,-2.3352238353767818e-11,-2.3126475319697937e-07,-0.04934636904260509,0.062049475929084275
39257,3.0080947215636047,0.7452826896329551,1.1581351370359839e-10,2.9173973675381756e-06,0.17913274883168445,0.17921098099352503,12,liquidity,xgboost,MIDDAY,0.17921098099352503,-6.479262251945666e-11,-4.098889374023043e-07,-0.04109817687263417,0.358750947639096
21790,4.743763249172832,0.8901983706361406,2.659280877938255e-10,3.806627604011907e-06,0.22907489909674275,0.22942139329991956,12,liquidity,xgboost,CLOSING,0.22942139329991956,-1.3495793046063594e-10,-4.6869963586623974e-07,-0.05552279987034492,0.3366491329587148
81212,20.80587772673176,1.1664455835359295,1.2580719296226054e-10,1.491414025537903e-06,0.2846424270046799,0.2846967069879385,12,liquidity,xgboost,OVERNIGHT,0.2846967069879385,-5.624908200304949e-11,1.0303828817642011e-08,-24.608243658239164,0.3089653570785599
26144,5.840483507960964,0.9074239701778584,4.811047758346904e-10,4.2634935958438105e-06,0.2710806854498477,0.27113486789993524,13,market_ew,xgboost,MORNING,0.27113486789993524,1.0475609594484171e-10,-1.4858204253691515e-07,-0.04182683103647733,-0.2783485144029261
39257,2.7088085289910047,0.6903141037811942,1.314366348773709e-10,3.035590989992337e-06,0.18947465589143447,0.18955954885167356,13,market_ew,xgboost,MIDDAY,0.18955954885167356,-4.916950134568414e-11,-2.916953149481431e-07,-0.030749609014485646,0.27224712500885373
21790,4.72344458613734,0.8332507408787607,3.312477408023112e-10,4.0063448897563316e-06,0.2420871784720293,0.24239042417656304,13,market_ew,xgboost,CLOSING,0.24239042417656304,-6.963827745215025e-11,-2.689823501218152e-07,-0.042553768993701446,0.17371091602388467
77439,23.944996040957253,1.139726838206238,1.4636204593055643e-10,1.6107995142542736e-06,0.3283703854750415,0.3284623038785827,13,market_ew,xgboost,OVERNIGHT,0.3284623038785827,-3.569422903475359e-11,1.2968931753401267e-07,-24.56447806134852,0.19606151472425193
26144,1.7751446854610466,0.41260128873167284,2.7350618484898596e-10,4.288908259109061e-06,0.38343836281540006,0.3834802345698692,14,market_vw,xgboost,MORNING,0.3834802345698692,-1.028424950408627e-10,-1.2316737927166494e-07,0.07051853563345661,0.2732638654955907
39257,0.7731256645964268,0.3067788902578692,1.4217529990042345e-10,3.5323832905857135e-06,0.33502693614406553,0.3351007603760854,14,market_vw,xgboost,MIDDAY,0.3351007603760854,-3.8430836322631595e-11,2.0509698564523362e-07,0.11479160250992618,0.21278809860130188
21790,1.077070033969364,0.3496646122343229,2.914717038425237e-10,4.445365505741577e-06,0.3954131233054305,0.39573858189913624,14,market_vw,xgboost,CLOSING,0.39573858189913624,-1.0941431441193774e-10,1.700382658634301e-07,0.11079438872887176,0.27293123089787397
77439,9.996066281033118,0.552960479092583,1.3852247248515307e-10,1.7248272505652454e-06,0.4925650843262703,0.4926537407449322,14,market_vw,xgboost,OVERNIGHT,0.4926537407449322,-4.3533802480156957e-11,2.437170538449844e-07,-24.40028662448217,0.23912277941780435
18218,2.3698279318821966,0.38666117243985004,2.135652659261223e-10,3.3191764519427457e-06,0.40167376100934193,0.4017242820302234,15,sentiment,xgboost,MORNING,0.4017242820302234,-1.6278341396372637e-10,-1.09289918643798e-06,0.08876258309381085,0.4325335059269253
27420,0.68201954726865,0.3025351922846789,8.408106210301771e-11,2.877389652567118e-06,0.3898274651790664,0.3899902179378749,15,sentiment,xgboost,MIDDAY,0.3899902179378749,-9.652507412003734e-11,-4.498966523733618e-07,0.1696810600717157,0.5344506899855574
14932,1.1969507757479056,0.35643532541261697,1.7159828482500937e-10,3.406763379731611e-06,0.4377243091163818,0.4381963199227067,15,sentiment,xgboost,CLOSING,0.4381963199227067,-2.2928773342945208e-10,-8.685638601465357e-07,0.1532521267524422,0.5719524328331955
99217,8.993169858281169,0.42937287617584347,6.110354081138574e-11,1.1223760703623436e-06,0.43821135973000347,0.4382420562384738,15,sentiment,xgboost,OVERNIGHT,0.4382420562384738,-1.2095273415392427e-10,-3.5873412635791734e-07,-24.45469830898863,0.6643700371051273
8052,1.0204130025158649,0.30261186017136665,2.8471842647497733e-10,4.708831369920393e-06,0.27857058819593306,0.27858450504376103,17,vol_demand,xgboost,MORNING,0.27858450504376103,-9.163025341487133e-11,2.9675573153966745e-07,-0.034377193892651536,0.2434717014064991
24163,1.193261214901406,0.3694606022489184,9.284975906202824e-11,3.0476470144014097e-06,0.3661856345825594,0.3662333075633065,17,vol_demand,xgboost,MIDDAY,0.3662333075633065,-8.775637716102681e-11,-2.7963929053907024e-07,0.14592414969714732,0.48589920030537914
13398,1.9540958871519643,0.4380750774993508,1.8915007670687542e-10,3.644639147976915e-06,0.42311263709483915,0.4233339190096196,17,vol_demand,xgboost,CLOSING,0.4233339190096196,-2.1173594154758603e-10,-6.306880919012319e-07,0.1383897258393551,0.528169933362922
21373,13.99993021878703,0.6250143246408946,3.933471040897815e-11,1.037316258628964e-06,0.5611483143970442,0.561260331812273,17,vol_demand,xgboost,OVERNIGHT,0.561260331812273,-1.4272156455633187e-10,-4.4379393809129694e-07,-24.331680033414827,0.7839420233305707
7058,2.3787935333587913,0.3696269518815253,3.5449165321017163e-10,5.1963059510285465e-06,0.278626543293538,0.278620064735375,18,all_features,xgboost,MORNING,0.278620064735375,-2.1857026679677034e-11,7.842303126478209e-07,-0.034341634201037585,0.05807653340533636
21187,1.3651370519853403,0.3969189614465939,1.0486006964192774e-10,3.198616780829202e-06,0.3520189418779895,0.3520189418779895,18,all_features,xgboost,MIDDAY,0.3520189418779895,-7.57460665811273e-11,-1.286695241112778e-07,0.13170978401183028,0.41939918634646056
11698,2.3142433615836353,0.49701569148861396,2.1516186955215337e-10,3.911897384686036e-06,0.4086100229825343,0.4086100229825343,18,all_features,xgboost,CLOSING,0.4086100229825343,-1.8572414870230808e-10,-3.6342985519211064e-07,0.12366582981226981,0.46328417616306117
4671,53.49182244693217,1.3103607844479253,1.0306784435554218e-10,2.175434511939746e-06,0.6309689092347124,0.630886425643682,18,all_features,xgboost,OVERNIGHT,0.630886425643682,-7.898843060976785e-11,6.943243152194852e-07,-24.26205393958342,0.4338682125887653
