n_samples,mse_adj,mae_adj,mse_raw,mae_raw,qlike_filtered,qlike_nofilter,exp_id,experiment_name,model,segment,qlike,delta_mse_raw,delta_mae_raw,delta_qlike,oos_r2
16857,4.067507668410759,0.6796370957706288,2.0055961018001518e-10,3.7461261719996824e-06,0.16118144268277546,0.16118144268277546,25,implied_vol,lightgbm,GLOBAL_MORNING,0.16118144268277546,-3.958343721527752e-10,-1.5152063489286955e-06,-0.06498746166609431,0.663712887585606
21069,4.219722333474166,0.7119826353805059,6.99426314009614e-11,2.2329161034481536e-06,0.1673256825042274,0.1771569223697628,25,implied_vol,lightgbm,GLOBAL_MIDDAY,0.1771569223697628,-3.058699707040897e-11,-4.807674772443112e-07,0.0020393667607808696,0.30425853089788124
16848,6.809796118831308,0.8195459480077179,2.1252633551920573e-10,3.1145276183468486e-06,0.20183807320570762,0.20247111546406457,25,implied_vol,lightgbm,GLOBAL_CLOSING,0.20247111546406457,-1.4170069602218385e-10,-7.71897179813284e-07,-0.009636632338489298,0.4000279013309205
150852,13.298479064046624,0.8914041520789262,5.191498323759442e-11,1.1208531779779362e-06,0.22485866565157334,0.22491686746604278,25,implied_vol,lightgbm,GLOBAL_OVERNIGHT,0.22491686746604278,-7.276230035093339e-11,-4.0240569755209986e-07,-27.807407881831264,0.5836051143933378
16848,4.052261205975184,0.6799768800627405,1.2325484714295222e-10,3.0323702561052977e-06,0.1610148303492766,0.1610148303492766,26,vol_demand,lightgbm,GLOBAL_MORNING,0.1610148303492766,-4.731391351898381e-10,-2.22896226482308e-06,-0.06515407399959317,0.793333181094749
21046,4.2185608635889205,0.7124815733040527,4.0521439928305475e-11,1.7807815918367235e-06,0.16731174137222202,0.17715604672426036,26,vol_demand,lightgbm,GLOBAL_MIDDAY,0.17715604672426036,-6.000818854306489e-11,-9.329019888557413e-07,0.002038491115278429,0.5969204249089064
16820,6.771823266639153,0.8162590058268674,5.603547205218361e-11,2.155463003814e-06,0.19990443565011645,0.20053604823478519,26,vol_demand,lightgbm,GLOBAL_CLOSING,0.20053604823478519,-2.9819155948920594e-10,-1.7309617943461325e-06,-0.011571699567768684,0.8418091589217517
150743,13.224456341870482,0.8886461697644785,3.5056517678026906e-11,9.015390571492077e-07,0.22412082210258824,0.22420068550469355,26,vol_demand,lightgbm,GLOBAL_OVERNIGHT,0.22420068550469355,-8.96207659105009e-11,-6.217198183808284e-07,-27.80812406379261,0.718821932359997
16857,4.096302334078467,0.6828619569834559,2.5317935075695866e-10,3.918530961446582e-06,0.1617753990259696,0.1617753990259696,27,all_features,lightgbm,GLOBAL_MORNING,0.1617753990259696,-3.432146315758317e-10,-1.342801559481796e-06,-0.06439350532290017,0.5754830560720119
21069,4.221119823116855,0.7128795483472815,8.148222075993943e-11,2.320221618910049e-06,0.16772412219789384,0.1775562326080159,27,all_features,lightgbm,GLOBAL_MIDDAY,0.1775562326080159,-1.904740771143094e-11,-3.9346196178241587e-07,0.0024386769990339674,0.18947058694099728
16848,6.820338216924223,0.8213925009160568,2.3738527960741073e-10,3.200175141222629e-06,0.20195954892373602,0.20256671358230824,27,all_features,lightgbm,GLOBAL_CLOSING,0.20256671358230824,-1.1684175193397885e-10,-6.862496569375037e-07,-0.009541034220245631,0.3298499028308247
150852,13.310845345075203,0.8932561857197564,5.2208231224566844e-11,1.1408169588945717e-06,0.2244897848544187,0.22449312719900336,27,all_features,lightgbm,GLOBAL_OVERNIGHT,0.22449312719900336,-7.246905236396096e-11,-3.824419166354644e-07,-27.807831622098302,0.5812530581202782
16000,4.687754421489881,0.747854670771604,1.475951738489129e-10,3.3054431852578402e-06,0.2024397549361091,0.2024397549361091,28,baseline,random_forest,GLOBAL_MORNING,0.2024397549361091,-4.487988084838774e-10,-1.9558893356705377e-06,-0.023729149412760664,0.7525206856185981
19984,2.8760143645845235,0.7733042382300409,3.2345576116574676e-11,1.9075067919352283e-06,0.21732310931409043,0.21769909343655966,28,baseline,random_forest,GLOBAL_MIDDAY,0.21769909343655966,-6.818405235479568e-11,-8.061767887572365e-07,0.04258153782757773,0.6782483272999829
15968,3.8297504591303375,0.8536234641005852,4.217791181615971e-11,2.2317830740952736e-06,0.24764509821373829,0.24802464602068483,28,baseline,random_forest,GLOBAL_CLOSING,0.24802464602068483,-3.1204911972522987e-10,-1.654641724064859e-06,0.03591689821813096,0.8809297200368192
143118,12.361219348047003,0.9104567150721348,3.939888711133555e-11,9.45963583859469e-07,0.24555229888312036,0.24557715274352096,28,baseline,random_forest,GLOBAL_OVERNIGHT,0.24557715274352096,-8.527839647719226e-11,-5.77295291670567e-07,-27.786747596553784,0.6839930580989908
14896,3.671082841415717,0.734867280695628,1.3876378926234527e-10,3.338494146041221e-06,0.18837540584883933,0.1884061125967606,29,moments,random_forest,GLOBAL_MORNING,0.1884061125967606,-4.576301930704451e-10,-1.922838374887157e-06,-0.03776279175210917,0.76732865626918
18551,3.06816402126136,0.7798514568792674,3.359728833599109e-11,1.928827194124648e-06,0.21143122414781687,0.21155715691595037,29,moments,random_forest,GLOBAL_MIDDAY,0.21155715691595037,-6.693234013537928e-11,-7.848563865678169e-07,0.03643960130696844,0.6657971500853681
14587,3.764675670187921,0.8595816577403281,4.5397145876040335e-11,2.2590314616604553e-06,0.23739574205997685,0.2383646630584065,29,moments,random_forest,GLOBAL_CLOSING,0.2383646630584065,-3.0882988566534925e-10,-1.6273933364996773e-06,0.026256915255852636,0.8718416669713251
132774,13.156127979657265,0.9154458172577025,4.2723443593376726e-11,9.801338049633473e-07,0.24095528340272046,0.24099228989505955,29,moments,random_forest,GLOBAL_OVERNIGHT,0.24099228989505955,-8.195383999515107e-11,-5.431250705666888e-07,-27.791332459402245,0.6573277636174941
14396,11.262407401067627,0.7990200314245376,5.177169346053842e-10,3.834112768853785e-06,0.17623676177205633,0.17622483843882517,30,liquidity,random_forest,GLOBAL_MORNING,0.17622483843882517,-7.867704772740613e-11,-1.4272197520745933e-06,-0.049944065910044605,0.13192126355745826
17995,3.4436611244512343,0.7964579203667,3.7329413188187434e-11,2.053984099024738e-06,0.20614367566537553,0.2061762827190697,30,liquidity,random_forest,GLOBAL_MIDDAY,0.2061762827190697,-6.320021528318293e-11,-6.596994816677266e-07,0.03105872711008778,0.6286725241522364
14389,4.050970395114523,0.8824592389427969,5.982978191471332e-11,2.427473172863656e-06,0.2427562911255551,0.2430167950841053,30,liquidity,random_forest,GLOBAL_CLOSING,0.2430167950841053,-2.9439724962667627e-10,-1.4589516252964765e-06,0.030909047281551444,0.8310976391203998
76079,17.981180271891656,1.0563600617478397,7.991468284330566e-11,1.257125883514582e-06,0.3017614472383661,0.3018343283600004,30,liquidity,random_forest,GLOBAL_OVERNIGHT,0.3018343283600004,-4.4762600745222146e-11,-2.66132992015454e-07,-27.730490420937304,0.35902771905868647
14144,5.999922420506997,0.778421881399196,1.9330328580576185e-10,3.6522506424574643e-06,0.17744925849269344,0.17744925849269344,31,market_ew,random_forest,GLOBAL_MORNING,0.17744925849269344,-4.030906965270285e-10,-1.6090818784709136e-06,-0.04871964585617633,0.6758798855587751
17680,4.590665643570654,0.8062843925051016,4.173928696516421e-11,2.0737640441900284e-06,0.20683935017680424,0.20685582463097857,31,market_ew,random_forest,GLOBAL_MIDDAY,0.20685582463097857,-5.879034150620615e-11,-6.399195365024364e-07,0.03173826902199664,0.5848061153727325
14148,4.278241215658155,0.8836116482224764,5.620240785472953e-11,2.4267316107742606e-06,0.24436215457917035,0.244702069512446,31,market_ew,random_forest,GLOBAL_CLOSING,0.244702069512446,-2.9802462368666006e-10,-1.459693187385872e-06,0.03259432170989213,0.8413378910972169
73180,18.496893525037695,1.071498704642241,8.344522879772737e-11,1.2670503269020637e-06,0.30722196515448225,0.30730237601165916,31,market_ew,random_forest,GLOBAL_OVERNIGHT,0.30730237601165916,-4.123205479080044e-11,-2.562085486279723e-07,-27.725022373285647,0.3307102433100685
12828,6.413311416988378,0.7947274041997687,2.039776566678487e-10,3.695767143127657e-06,0.1810868343387739,0.1810868343387739,32,market_vw,random_forest,GLOBAL_MORNING,0.1810868343387739,-3.924163256649417e-10,-1.565565377800721e-06,-0.04508207001009587,0.6579816988260148
16036,4.916410561027495,0.82415944981116,4.463195732277494e-11,2.106044934299022e-06,0.21110790689965328,0.21110790689965328,32,market_vw,random_forest,GLOBAL_MIDDAY,0.21110790689965328,-5.5897671148595425e-11,-6.076386463934427e-07,0.03599035129067135,0.5560318087171128
12828,4.611537760316423,0.9092220243776419,6.066156086448803e-11,2.4663940931320506e-06,0.2519082829654193,0.25221139182728214,32,market_vw,random_forest,GLOBAL_CLOSING,0.25221139182728214,-2.935654706769016e-10,-1.420030705028082e-06,0.04010364402472827,0.8287494870153633
66628,16.742081611854875,1.09167599965569,8.970900921990247e-11,1.2828177092108631e-06,0.3123650931941963,0.31246723661262904,32,market_vw,random_forest,GLOBAL_OVERNIGHT,0.31246723661262904,-3.496827436862533e-11,-2.404411663191729e-07,-27.719857512684676,0.2804702938831348
10611,5.965278482502468,0.8228536937564758,1.8159696585442466e-10,3.5564012870836797e-06,0.2050592962221989,0.2050592962221989,33,sentiment,random_forest,GLOBAL_MORNING,0.2050592962221989,-4.147970164783657e-10,-1.7049312338446982e-06,-0.02110960812667087,0.6955083866807148
13244,3.736287681136821,0.8349045077192844,4.060329979871089e-11,2.0238468431499123e-06,0.22724702065574567,0.22739226345407865,33,sentiment,random_forest,GLOBAL_MIDDAY,0.22739226345407865,-5.992632867265947e-11,-6.898367375425525e-07,0.05227470784509672,0.5961061388954181
10403,4.366796831860474,0.9354102898302681,4.9842268862280177e-11,2.3540342318407675e-06,0.25683764724311087,0.2575308167895997,33,sentiment,random_forest,GLOBAL_CLOSING,0.2575308167895997,-3.043847626791094e-10,-1.532390566319365e-06,0.045423068987045845,0.8592928703227541
94523,15.650330677558514,1.0193335459730015,5.6325418978385925e-11,1.033898405934207e-06,0.26023567191356944,0.26025892146751234,33,sentiment,random_forest,GLOBAL_OVERNIGHT,0.26025892146751234,-6.835186461014188e-11,-4.89360469595829e-07,-27.772065827829795,0.5482303002022678
3849,10.94429403058213,0.964666425050674,9.311249132020373e-10,7.403516395382889e-06,0.21711207919999706,0.21711207919999706,34,implied_vol,random_forest,GLOBAL_MORNING,0.21711207919999706,3.3473093086924693e-10,2.1421838744545113e-06,-0.00905682514887271,-0.5612580622627168
6413,4.434403920696596,0.8865461934321247,7.304467632738177e-11,2.7787406307089966e-06,0.2171651896700658,0.2171651896700658,34,implied_vol,random_forest,GLOBAL_MIDDAY,0.2171651896700658,-2.748495214398859e-11,6.505705001653183e-08,0.04204763406108386,0.27340150920597484
5100,6.042699312739772,1.049004895559036,8.311160862653994e-11,3.2209261562712224e-06,0.2739037208632416,0.27386512641891225,34,implied_vol,random_forest,GLOBAL_CLOSING,0.27386512641891225,-2.7111542291484966e-10,-6.654986418889101e-07,0.06175737861635838,0.7653719190630748
3822,19.630830204893147,1.2510121624515969,1.847145615532112e-10,3.1567159358248725e-06,0.30223129441804847,0.3021540324584634,34,implied_vol,random_forest,GLOBAL_OVERNIGHT,0.3021540324584634,6.00372779646834e-11,1.6334570602948365e-06,-27.730170716838842,-0.48154143430670415
5631,6.407749259431321,0.8784671865552628,4.2306160344874146e-10,5.651610545454543e-06,0.2014797045074784,0.2014797045074784,35,vol_demand,random_forest,GLOBAL_MORNING,0.2014797045074784,-1.733323788840489e-10,3.902780245261652e-07,-0.024689199841391368,0.29063401714091863
9382,4.056251368387959,0.8815783970586745,4.9775745374901364e-11,2.328761201142201e-06,0.21990186544305723,0.21990186544305723,35,vol_demand,random_forest,GLOBAL_MIDDAY,0.21990186544305723,-5.0753883096469e-11,-3.849223795502638e-07,0.0447843098340753,0.5048649225926772
7496,5.094523914830589,0.9934952468852586,6.430769272962574e-11,2.6879288786445646e-06,0.26252920097556914,0.26337992769417196,35,vol_demand,random_forest,GLOBAL_CLOSING,0.26337992769417196,-2.8991933881176386e-10,-1.198495919515568e-06,0.051272179891618086,0.8184562808496118
16828,20.85503518062133,1.2619942635847718,5.8155726480500995e-11,1.3317803612564357e-06,0.32558254651347185,0.3255338867468423,35,vol_demand,random_forest,GLOBAL_OVERNIGHT,0.3255338867468423,-6.652155710802681e-11,-1.914785142736003e-07,-27.706790862550463,0.5335499394385891
3264,12.67327752044802,0.9968347584764709,1.150699397914561e-09,8.18684279835264e-06,0.22548888734347347,0.22548888734347347,36,all_features,random_forest,GLOBAL_MORNING,0.22548888734347347,5.543054155817707e-10,2.925510277424262e-06,-0.0006800170053962995,-0.9294282504555285
5440,4.567882212259585,0.8916662802381756,8.537483741514975e-11,2.9777538702252166e-06,0.21924291152446923,0.21920996442838037,36,all_features,random_forest,GLOBAL_MIDDAY,0.21920996442838037,-1.515479105622061e-11,2.640702895327518e-07,0.04409240881939844,0.15074949829876783
4328,6.187840055221746,1.0581166695449884,9.70469231151189e-11,3.4797383810984304e-06,0.2801404105048781,0.2802260366013032,36,all_features,random_forest,GLOBAL_CLOSING,0.2802260366013032,-2.571801084262707e-10,-4.0668641706170214e-07,0.06811828879874932,0.7260318539417299
3240,20.19389444964165,1.2396091583613804,2.1702325163790487e-10,3.4926666355983286e-06,0.298029739116668,0.2978874237706212,36,all_features,random_forest,GLOBAL_OVERNIGHT,0.2978874237706212,9.234596804937707e-11,1.9694077600682924e-06,-27.734437325526685,-0.7406799810793623
