mse_adj,mse_raw,qlike_filtered,qlike_nofilter,n_samples,exp_id,experiment_name,delta_qlike_filt,delta_qlike_no,delta_mse,delta_mse_raw
0.6673348803105985,1.4995942637873922e-08,0.6411849943771089,0.6417865670421262,168683,8,vol_demand,-1.5273991738062875e-08,-1.5273267539583912e-08,-1.0994517518625457e-09,-4.781566870531954e-15
0.6673348814100503,1.4995947419440793e-08,0.6411850096511006,0.6417865823153938,168683,1,baseline,0.0,0.0,0.0,0.0
0.6673348803271845,1.499594741944082e-08,0.6411849914081483,0.6417865640733065,168683,3,liquidity,-1.8242952259939216e-08,-1.824208728518073e-08,-1.0828657970307631e-09,2.6469779601696886e-23
0.6673348808990495,1.499594741948367e-08,0.6411849992464985,0.641786571911285,168683,4,market_ew,-1.0404602068803115e-08,-1.0404108796713274e-08,-5.110007972319863e-10,4.287773423229874e-20
0.6673348814525016,1.4995947419487377e-08,0.6411850084976972,0.6417865811620449,168683,5,market_vw,-1.1534033728111126e-09,-1.1533488608606035e-09,4.2451375747987186e-11,4.6583503376536307e-20
0.6673348805509433,1.4995947419509346e-08,0.6411849933601216,0.6417865660251872,168683,6,sentiment,-1.629097901023613e-08,-1.6290206517055594e-08,-8.591070077557106e-10,6.855342044594472e-20
0.6673348808437626,1.499594741952369e-08,0.6411850114067899,0.641786584385835,168683,7,macro_vol,1.755689260640736e-09,2.0704412628802515e-09,-5.662876834122699e-10,8.289673226761422e-20
0.5470003971885777,1.913387226628178e-08,0.5248283252995787,0.5249007194719221,168683,2,microstructure,-0.11635668435152191,-0.11688586284347169,-0.12033448422147253,4.137924846840988e-09
0.6263381617478455,1.3641452342545455e+110,0.6465706103776441,122122528.88623317,168683,9,all_features,0.005385600726543482,122122528.24444659,-0.04099671966220475,1.3641452342545455e+110
