date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2020-02-26 14:00:00,3.6741798498716243,2.379548869625222,2.6189737507333675,3.543383760194383e-05,1.172942801889237e-05,1.4761971021977568e-05
2020-02-26 14:30:00,3.2069994053612447,3.5605249692747765,3.6741798498716243,3.3494374236202576e-05,5.7625645720780155e-05,6.395317374983927e-05
2020-02-26 15:00:00,3.0794116103040494,2.720135257506998,3.2069994053612447,2.5195972749851753e-05,2.1252456078611356e-05,3.4256118281302455e-05
2020-02-26 15:30:00,2.46093115207929,2.8060286579233766,3.0794116103040494,1.594501656846145e-05,2.7202489553956392e-05,3.5417994748078346e-05
2020-02-26 16:00:00,1.3639144579190194,2.474282443282155,2.46093115207929,1.1374566608401147e-05,4.171298622303392e-05,4.07717637685554e-05
2020-02-26 16:30:00,1.4528040659638464,1.9739038019086772,1.3639144579190194,3.7174816919004614e-06,7.5625683540581094e-06,4.070435865044261e-06
2020-02-26 17:00:00,2.9930519406949383,2.0302679797660783,1.4528040659638464,6.611843487968022e-06,3.0500049063877334e-06,1.6958902996318927e-06
2020-02-27 10:00:00,1.998949450683373,2.469715871788293,2.9930519406949383,4.033846783190971e-05,7.803337524867185e-05,0.0001304514673474911
2020-02-27 10:30:00,2.2436903993223556,2.426781506262622,1.998949450683373,2.8067350607953373e-05,4.072176675134206e-05,2.6297115898443917e-05
2020-02-27 11:00:00,2.969642157815363,2.665754446911145,2.2436903993223556,4.257819607791146e-05,3.795947842822297e-05,2.4655099466744903e-05
2020-02-27 11:30:00,3.3600042808676793,2.9758983169006616,2.969642157815363,4.392490632942612e-05,3.614144215407003e-05,3.557747090995827e-05
2020-02-27 12:00:00,3.1094325040155457,3.0651732494814987,3.3600042808676793,3.142339470650454e-05,3.631961911435159e-05,4.831382087052072e-05
2020-02-27 12:30:00,3.46688281244921,2.7156046946435883,3.1094325040155457,2.858582817286898e-05,1.6292381569938626e-05,2.392811165403084e-05
2020-02-27 13:00:00,3.3276523485490426,2.954299283431493,3.46688281244921,2.4095925313434248e-05,2.004048221154017e-05,3.314415679175216e-05
2020-02-27 13:30:00,3.3170979620845937,3.035562944900666,3.3276523485490426,2.405596281912573e-05,2.193124942937579e-05,2.909395748255832e-05
2020-02-27 14:00:00,3.894670753139909,3.19762937586331,3.3170979620845937,4.9515405021960926e-05,2.9794002291609712e-05,3.325829674308587e-05
2020-02-27 14:30:00,3.10820970837198,4.089699013074513,3.894670753139909,3.399954836762236e-05,0.00010960699520621916,8.933572871045629e-05
2020-02-27 15:00:00,2.61655042052114,3.1439055789504198,3.10820970837198,1.586036104499908e-05,3.246760393846545e-05,3.10337551444008e-05
2020-02-27 15:30:00,2.8802629751424877,3.2513642710765835,2.61655042052114,2.8080812833129982e-05,4.9168465513008736e-05,2.5815296157835573e-05
2020-02-27 16:00:00,2.7657099403379384,3.157682263314949,2.8802629751424877,4.6375551689151986e-05,8.291445316544167e-05,6.223507025626743e-05
2020-02-27 16:30:00,4.102418564645269,3.5296214602416622,2.7657099403379384,5.2597099370712374e-05,3.5835123658067244e-05,1.6536095014615396e-05
2020-02-27 17:00:00,3.984454259199733,3.414210042313675,4.102418564645269,1.781899150981707e-05,1.2171355263590047e-05,2.3994445165906204e-05
2020-02-28 10:00:00,2.2192084271601686,3.604714684149087,3.984454259199733,5.500287342249317e-05,0.00026559068257705506,0.0003846079406157418
2020-02-28 10:30:00,3.074435275126657,3.4263490914082158,2.2192084271601686,6.441534470481353e-05,0.000110645383529639,3.277671150082313e-05
2020-02-28 11:00:00,3.3807184335456686,3.400103385447508,3.074435275126657,7.247044506374895e-05,8.926669194636549e-05,6.384695461738984e-05
2020-02-28 11:30:00,3.6154579220108154,3.0396355696688264,3.3807184335456686,6.331701077038144e-05,4.3008437814250354e-05,5.991984524715284e-05
2020-02-28 12:00:00,4.015403194855178,3.3306047659465325,3.6154579220108154,8.952245074167817e-05,5.4530253765732137e-05,7.181816127879189e-05
