date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2018-12-04 16:30:00,0.6718969498603098,-0.0057697154591181965,0.18799368800856975,3.981418956239977e-06,2.7636908621608516e-06,3.615888720493899e-06
2018-12-04 17:00:00,2.0874885960806946,0.645976949976756,0.6718969498603098,5.526972465847713e-06,1.7873319696149557e-06,1.977139685833963e-06
2018-12-06 16:30:00,0.17189104674352507,0.6997467173754958,2.0874885960806946,2.9599308880250286e-06,6.859379825663673e-06,2.961752127118031e-05
2018-12-06 17:00:00,1.1936115378756558,0.8593245185777862,0.17189104674352507,2.2815273848290194e-06,2.2325703570374625e-06,1.2101293871936453e-06
2018-12-07 16:30:00,-0.6550672974459637,0.8303557510540571,1.1936115378756558,1.3175084259565999e-06,7.954683609769075e-06,1.2329859035044917e-05
2018-12-07 17:00:00,0.1967925664573773,0.35147458086343775,-0.6550672974459637,9.458232687707945e-07,1.5091972858682686e-06,5.945462564950915e-07
2018-12-10 16:30:00,0.4965248168690479,0.07786644864791686,0.1967925664573773,4.167575747076735e-06,3.7481844875368534e-06,4.550353457950612e-06
2018-12-10 17:00:00,0.4582963793267272,-0.1889131274903207,0.4965248168690479,1.323724315799727e-06,9.472759366084295e-07,2.026439485312118e-06
2018-12-11 16:30:00,-0.4319621358357555,-0.3115519789360701,0.4582963793267272,1.66611470442261e-06,2.568957030016497e-06,5.979611259118994e-06
2018-12-11 17:00:00,1.5706544164557439,-0.019261867798903404,-0.4319621358357555,4.305463671098025e-06,1.2002909626140832e-06,8.563046533781708e-07
2018-12-12 16:30:00,0.6832870862125286,0.7219631327570696,1.5706544164557439,5.082196823158952e-06,7.221156378699542e-06,1.8187118997882136e-05
2018-12-12 17:00:00,0.44863000707166023,0.7148393616814018,0.6832870862125286,1.615783670136224e-06,2.8824046146672563e-06,3.0104206356828987e-06
2018-12-13 16:30:00,0.5373661028465939,0.9616187510644618,0.44863000707166023,4.444531214294046e-06,9.286135591420965e-06,5.99269337500943e-06
2018-12-13 17:00:00,0.5993162897683835,0.699670608033055,0.5373661028465939,2.2223845639927443e-06,3.3586211199702936e-06,3.0778558830733437e-06
2018-12-14 16:30:00,-0.35351088461103686,0.47288967280784816,0.5993162897683835,1.8235723598833395e-06,5.696166546802411e-06,6.967296263758593e-06
2018-12-14 17:00:00,0.3670364145308902,0.30235312265970304,-0.35351088461103686,1.7617380886436604e-06,2.2573984533922186e-06,1.2628312515897985e-06
