date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2016-11-14 11:00:00,0.7130999838209835,0.737570638512916,0.846937675614436,5.065002569868548e-06,6.090754667211616e-06,7.188470026535655e-06
2016-11-14 11:30:00,0.5118223462207379,0.6818315682678218,0.7130999838209835,2.3847554344450543e-06,3.316972572873728e-06,3.6206741357024417e-06
2016-11-14 12:00:00,0.6350148506775692,0.6275298507494597,0.5118223462207379,3.363598090199232e-06,3.917575449316911e-06,3.691765419446266e-06
2016-11-14 12:30:00,0.7945159051478701,0.5377428118682996,0.6350148506775692,3.259311725604284e-06,2.958521487412967e-06,3.4497474030709804e-06
2016-11-14 13:00:00,1.3104502486266298,0.7245493046167073,0.7945159051478701,3.7187583141875327e-06,2.428892945116572e-06,2.755892930890295e-06
2016-11-14 13:30:00,0.12897371066647345,0.9324009679369349,1.3104502486266298,1.5514854305246657e-06,4.065703394936651e-06,6.277522351442334e-06
2016-11-14 14:00:00,1.413923879564889,0.42148478813485013,0.12897371066647345,4.433757902932902e-06,1.9285243239640985e-06,1.5228496676742555e-06
2016-11-14 14:30:00,0.6902928683297667,0.8827141443617254,1.413923879564889,2.3924494926192223e-06,3.4030963310336937e-06,6.124118116000243e-06
2016-11-15 10:30:00,-0.2603726411824496,0.64901124615554,0.6902928683297667,2.1568070901791665e-06,6.283703335543311e-06,6.928064345498921e-06
2016-11-15 11:00:00,-0.5922214948558935,0.19017882912800024,-0.2603726411824496,1.5413615361828333e-06,3.955128762467796e-06,2.6665913644013717e-06
2016-11-15 11:30:00,-0.2211093080492983,-0.08961091594869136,-0.5922214948558935,1.1458708568706108e-06,1.53358787588271e-06,9.815117981139296e-07
2016-11-15 12:00:00,-0.7962472239504006,-0.002840309353065569,-0.2211093080492983,8.48003412326835e-07,2.200056383118129e-06,1.8711501907116999e-06
2016-11-15 12:30:00,-0.6920348593841368,-0.4724385394714305,-0.7962472239504006,7.411177083468148e-07,1.0832298690694888e-06,8.290107472327994e-07
2016-11-15 13:00:00,0.4229738252844424,-0.5411681573489764,-0.6920348593841368,1.568044642634744e-06,7.01618200608888e-07,6.383342233729511e-07
2016-11-15 13:30:00,-0.43740224958214213,-0.12516906915322853,0.4229738252844424,8.805899961768373e-07,1.4120135393858285e-06,2.584414412110879e-06
2016-11-15 14:00:00,-0.8229479120529106,-0.33322665982633154,-0.43740224958214213,5.58053136386795e-07,1.0686186690396616e-06,1.0187033449894384e-06
2016-11-15 14:30:00,0.0011227319294597748,-0.5703421573324641,-0.8229479120529106,1.3773352639605032e-06,9.126822096936422e-07,7.50036085716025e-07
2016-11-16 10:30:00,-0.2356906704092303,-0.29765660118568793,0.0011227319294597748,2.2107037414034725e-06,2.4382770490576453e-06,3.4778362131152184e-06
2016-11-16 11:00:00,-0.601200635258957,-0.33110626177172364,-0.2356906704092303,1.527583385085948e-06,2.3483854903706603e-06,2.733227061854011e-06
2016-11-16 11:30:00,0.23711980244167385,-0.5670116370386307,-0.601200635258957,1.8074991050224367e-06,9.491005178537678e-07,9.703579669812094e-07
2016-11-16 12:00:00,0.16768215657680408,-0.2433097003578833,0.23711980244167385,2.2234471487681857e-06,1.7298134973894222e-06,2.9587959961295154e-06
2016-11-16 12:30:00,-0.8680146535613975,-0.13528887018622307,0.16768215657680408,6.215271963306802e-07,1.5175495061674805e-06,2.1736487795199184e-06
2016-11-16 13:00:00,-0.4721235619979183,-0.6058328292103661,-0.8680146535613975,6.856664490224203e-07,7.03894656782216e-07,5.729429868415746e-07
2016-11-16 13:30:00,-0.2729760335310836,-0.40387470001193626,-0.4721235619979183,1.037966042745741e-06,1.0685590909548302e-06,1.055908529755862e-06
2016-11-16 14:00:00,-0.9867430951610245,-0.24541332726626136,-0.2729760335310836,4.737401673461446e-07,1.166701088135648e-06,1.2007625391172365e-06
2016-11-16 14:30:00,-1.0041007432720814,-0.7311504611831655,-0.9867430951610245,5.32446237105439e-07,8.208816164749844e-07,6.725830496632421e-07
2016-11-17 10:30:00,-0.8795345224503812,-0.8167545015401585,-1.0041007432720814,1.1612152056125897e-06,1.4509140862040731e-06,1.272758824719175e-06
2016-11-17 11:00:00,-0.1261852849026983,-0.721920761705415,-0.8795345224503812,2.4564134775941906e-06,1.5886960203023796e-06,1.4356807586536953e-06
2016-11-17 11:30:00,-0.5979794608811542,-0.3010144953660911,-0.1261852849026983,8.257690753012264e-07,1.3040457463818885e-06,1.6431909981544191e-06
2016-11-17 12:00:00,-0.463465977681226,-0.628710322399517,-0.5979794608811542,1.2653931085575025e-06,1.2587072224164455e-06,1.3732159102825782e-06
2016-11-17 12:30:00,-1.0807236229859853,-0.634959733420777,-0.463465977681226,5.024372214794223e-07,9.20743303728083e-07,1.1563391232376876e-06
2016-11-17 13:00:00,-0.4190117153488071,-0.76795074125112,-1.0807236229859853,7.230678987120076e-07,5.985504393184457e-07,4.6316216583005877e-07
2016-11-17 13:30:00,-1.1613666317217195,-0.4684653122455077,-0.4190117153488071,4.2693328119107244e-07,1.001721965615976e-06,1.113505791235953e-06
