n_samples,mse,mae,w_mse,w_mae,qlike,w_qlike,exp_id,experiment_name,model,segment,horizon,delta_mse,delta_mae,delta_qlike,oos_r2,delta_w_mse,delta_w_mae,delta_w_qlike,w_oos_r2
212364.0,0.1782717073752751,0.23364061459591592,0.07197029419628016,0.20497514283684884,0.25144567205832763,0.18152838429785767,1,baseline,xgboost,GLOBAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212364.0,0.16696717752104737,0.22858222055354846,0.06887317067551506,0.20161785698673357,0.24727121389928353,0.1743739588557023,2,baseline,lightgbm,GLOBAL,1,-0.011304529854227724,-0.0050583940423674645,-0.004174458159044103,0.06341180000273883,-0.003097123520765105,-0.0033572858501152714,-0.00715442544215536,0.04303335918453399
