date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2018-12-17 15:00:00,0.020633831584810025,0.27001047637464526,0.4486922768834791,8.939551424198748e-06,1.3926166678589049e-05,1.756593178903566e-05
2018-12-17 15:30:00,0.6855878159401758,0.132295965985065,0.020633831584810025,1.534643171956642e-05,1.0713435892794928e-05,1.010819495754841e-05
2018-12-17 16:00:00,0.9080951909204416,0.41940107231451756,0.6855878159401758,1.931455607050128e-05,1.43833660352513e-05,1.9801726138449055e-05
2018-12-18 14:00:00,-0.06708426262550837,0.5269836585093457,0.9080951909204416,5.752585765347997e-06,1.2649590992669862e-05,1.953575509093439e-05
2018-12-18 14:30:00,0.5194686427812574,0.134686766610272,-0.06708426262550837,1.3261995620361232e-05,1.0957543305212045e-05,9.4476595361824e-06
2018-12-18 15:00:00,0.437345696214118,0.2815619306769829,0.5194686427812574,1.3595530540252594e-05,1.4123849823890251e-05,1.8902260610835978e-05
2018-12-18 15:30:00,1.0791019977971565,0.6686001352662222,0.437345696214118,2.2746178826083626e-05,1.831650954262238e-05,1.5333781588397942e-05
2018-12-18 16:00:00,0.8162798956496893,0.6301237895759189,1.0791019977971565,1.7620160279470567e-05,1.775727195660069e-05,2.9349728460722726e-05
2018-12-19 14:00:00,1.1740033286393192,0.532636660765039,0.8162798956496893,1.9727901502714007e-05,1.2611067414419828e-05,1.7667521244703255e-05
2018-12-19 14:30:00,0.8451471220964688,0.6216269033537609,1.1740033286393192,2.2292891453195912e-05,2.1642417212337046e-05,3.966787002223038e-05
2018-12-19 15:00:00,0.8566513204393136,0.8658651662367356,0.8451471220964688,2.2608192260529506e-05,2.7700035219933973e-05,2.8623429823940048e-05
2018-12-19 15:30:00,2.256339449046326,0.9296259491932085,0.8566513204393136,7.382036328743341e-05,2.3779613259690192e-05,2.3321226761336436e-05
2018-12-19 16:00:00,1.47753364447221,1.7195771688621457,2.256339449046326,3.413411983594061e-05,5.2786131699449603e-05,9.525149845711979e-05
2018-12-20 14:00:00,1.3367342653546501,1.0706843936400796,1.47753364447221,2.3214216945419693e-05,2.159847105120652e-05,3.422586842603044e-05
2018-12-20 14:30:00,1.8542707626093335,0.9609650040053159,1.3367342653546501,6.115376922563092e-05,3.0386342558343555e-05,4.667797739825911e-05
2018-12-20 15:00:00,1.7656300910404727,1.5917753509628099,1.8542707626093335,5.708041493534133e-05,5.8236588799934356e-05,7.987949678714527e-05
