date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2017-05-04 15:30:00,1.1368188910918586,1.010663628578186,1.0750175723534048,1.0684594153580106e-06,9.498901524033511e-07,1.0103743488579089e-06
2017-05-04 16:00:00,0.9964417447112188,1.0556951761245728,1.1368188910918586,1.2258507056254053e-06,1.2987459462095271e-06,1.3985466257408954e-06
2017-05-05 14:00:00,0.3053988837345614,0.9013562798500061,0.9964417447112188,2.701908773583195e-07,7.974431376009099e-07,8.815666447359404e-07
2017-05-05 14:30:00,0.6679125471327385,0.685814380645752,0.3053988837345614,6.471741750586749e-07,6.645201650173269e-07,2.959163912898846e-07
2017-05-05 15:00:00,0.5956143079798425,0.8832406401634216,0.6679125471327385,6.046883505798785e-07,8.96696601659896e-07,6.780880362447062e-07
2017-05-05 15:30:00,0.5345542434471766,0.6985536813735962,0.5956143079798425,5.024102949962002e-07,6.565480780142217e-07,5.597986805724063e-07
2017-05-05 16:00:00,0.5116134277136707,0.6985536813735962,0.5345542434471766,6.26973364630107e-07,8.56065396764113e-07,6.550869356363889e-07
2017-05-08 14:00:00,0.17341051723522552,0.6985536813735962,0.5116134277136707,1.4711100066589233e-07,5.926107177589205e-07,4.340219065431438e-07
2017-05-08 14:30:00,0.30151541511035396,0.5486063361167908,0.17341051723522552,2.8949962556818574e-07,5.267436453689007e-07,1.664998779276651e-07
2017-05-08 15:00:00,0.15712339999735614,0.5486063361167908,0.30151541511035396,1.4820897877192648e-07,5.174810679061551e-07,2.8440888981686363e-07
2017-05-08 15:30:00,0.31614597349548745,0.47091272473335266,0.15712339999735614,2.752484218074281e-07,4.099941013284525e-07,1.3679746542432822e-07
2017-05-08 16:00:00,0.5449027289966044,0.47091272473335266,0.31614597349548745,6.163981980249063e-07,5.327001306951542e-07,3.5762677998381365e-07
2017-05-09 14:00:00,0.75231493087675,0.6289589405059814,0.5449027289966044,5.607904194305923e-07,4.6883842600321144e-07,4.0618126452277204e-07
2017-05-09 14:30:00,0.34248759919412525,0.7468288540840149,0.75231493087675,3.288390137272333e-07,7.170667328624256e-07,7.22334182212416e-07
2017-05-09 15:00:00,0.29273895034546343,0.6313778162002563,0.34248759919412525,2.3288263108576893e-07,5.022800241388559e-07,2.7245917606950315e-07
2017-05-09 15:30:00,0.46608896998717664,1.7678754329681396,0.29273895034546343,3.782606249639914e-07,1.434742525984714e-06,2.3757613983447059e-07
2017-05-09 16:00:00,1.693055774617136,1.8102165460586548,0.46608896998717664,1.7461563617746183e-06,1.8669917349916015e-06,4.807072704265358e-07
2017-05-10 14:00:00,0.4021758294191618,2.3074822425842285,1.693055774617136,2.997898124951174e-07,1.7200428723904304e-06,1.262037238660728e-06
2017-05-10 14:30:00,0.36770467402644086,1.8110030889511108,0.4021758294191618,3.432417870193733e-07,1.6905195404301158e-06,3.7541962378184325e-07
2017-05-10 15:00:00,0.29901173423595945,1.7952264547348022,0.36770467402644086,1.995356851215001e-07,1.197985562369517e-06,2.4537566808781164e-07
2017-05-10 15:30:00,0.4573811145200716,0.6380577087402344,0.29901173423595945,3.587975850429785e-07,5.005313025533891e-07,2.345630038877941e-07
2017-05-10 16:00:00,0.33809071580854294,0.6688495874404907,0.4573811145200716,3.486945103149507e-07,6.898272222860772e-07,4.7172630391068794e-07
2017-05-11 14:00:00,0.9132536249331482,0.7979220151901245,0.33809071580854294,5.835910075889709e-07,5.098913380785257e-07,2.1604809015636505e-07
2017-05-11 14:30:00,2.3564735571639,1.1903436183929443,0.9132536249331482,1.9283487951299542e-06,9.740816633992943e-07,7.47333455932097e-07
2017-05-11 15:00:00,0.6846679891429311,1.8592811822891235,2.3564735571639,4.303627084772991e-07,1.1686909540381327e-06,1.4812118553778047e-06
2017-05-11 15:30:00,0.6436151529221648,1.020916223526001,0.6846679891429311,4.893715280024696e-07,7.762516621945501e-07,5.205859720673395e-07
2017-05-11 16:00:00,0.46891693516309857,1.020916223526001,0.6436151529221648,4.758628145211092e-07,1.0360386479715608e-06,6.531487672362437e-07
2017-05-12 14:00:00,0.5269334818501998,0.8826321363449097,0.46891693516309857,3.105380132094308e-07,5.201621067102053e-07,2.763470882406386e-07
2017-05-12 14:30:00,0.23698176912639024,1.0013136863708496,0.5269334818501998,1.939268563287574e-07,8.19394741260855e-07,4.312000623772714e-07
2017-05-12 15:00:00,0.6642550481672524,0.7520255446434021,0.23698176912639024,3.966398115397749e-07,4.4904930888135456e-07,1.415064958919011e-07
2017-05-12 15:30:00,0.3939241493474186,0.9625697731971741,0.6642550481672524,2.8703751786528746e-07,7.013879167560106e-07,4.840173433674371e-07
2017-05-12 16:00:00,1.2032802525584632,0.7954136729240417,0.3939241493474186,1.1283563837444898e-06,7.458861671278754e-07,3.6939593056745645e-07
2017-05-15 14:00:00,0.42684634713518366,1.055222749710083,1.2032802525584632,2.4423751592632466e-07,6.03788658068366e-07,6.885057862636572e-07
2017-05-15 14:30:00,0.4477334877377424,0.8146107792854309,0.42684634713518366,3.242252734629643e-07,5.898987007074233e-07,3.090998940593787e-07
2017-05-15 15:00:00,0.35664219037243616,0.8146107792854309,0.4477334877377424,2.0481804380243963e-07,4.6782739333051717e-07,2.571313758686906e-07
2017-05-15 15:30:00,0.43421564015028635,0.7852687239646912,0.35664219037243616,3.088881619794199e-07,5.586169413921282e-07,2.537047044881383e-07
2017-05-15 16:00:00,0.7729411557140121,0.7852687239646912,0.43421564015028635,7.24812931529743e-07,7.363729071066078e-07,4.0717861732005016e-07
2017-05-16 14:00:00,1.0401463276669138,0.8121441602706909,0.7729411557140121,5.32340970587135e-07,4.1565075897054056e-07,3.9558688435931634e-07
2017-05-16 14:30:00,0.4881474740648994,1.1207807064056396,1.0401463276669138,3.5047813809294976e-07,8.04693573277254e-07,7.468000299771137e-07
2017-05-16 15:00:00,0.7070184603410751,0.8996678590774536,0.4881474740648994,3.907416512609063e-07,4.972114938451566e-07,2.697801553624836e-07
2017-05-16 15:30:00,0.4299077265295879,0.9188907146453857,0.7070184603410751,2.583131562139582e-07,5.521221091601225e-07,4.248171380089557e-07
2017-05-16 16:00:00,0.43583406578500977,0.7653391361236572,0.4299077265295879,3.701499269245037e-07,6.499956005008044e-07,3.651167406397806e-07
2017-05-17 14:00:00,4.2117120069363105,0.7653391361236572,0.43583406578500977,2.095619791872825e-06,3.8080947569875944e-07,2.1685777487332384e-07
2017-05-17 14:30:00,4.474131078615431,3.608504295349121,4.2117120069363105,3.0404229214845462e-06,2.4521809886826387e-06,2.862094449084314e-06
2017-05-17 15:00:00,5.053200013086225,3.6699421405792236,4.474131078615431,2.725357839647973e-06,1.9793211347225933e-06,2.4130468176877094e-06
2017-05-17 15:30:00,5.8006888769457605,4.0231194496154785,5.053200013086225,2.9937443005620627e-06,2.076338031269892e-06,2.6079641676528553e-06
2017-05-17 16:00:00,2.950054532138962,5.075506687164307,5.8006888769457605,2.505454610409426e-06,4.310581886192969e-06,4.9264725556638755e-06
2017-05-18 14:00:00,5.062175192074686,5.035425186157227,2.950054532138962,2.518784405241446e-06,2.505474415920946e-06,1.46785740679159e-06
2017-05-18 14:30:00,5.836931276186201,5.702373027801514,5.062175192074686,3.966522064601311e-06,3.875082190472674e-06,3.4400318667725024e-06
2017-05-18 15:00:00,4.372028947543066,6.517085552215576,5.836931276186201,2.357979762625132e-06,3.5148797109536044e-06,3.1480500221333846e-06
2017-05-18 15:30:00,3.4575358038156736,5.040937900543213,4.372028947543066,1.7844394564585832e-06,2.6016356728279747e-06,2.256410750733286e-06
2017-05-18 16:00:00,3.479100507562422,3.9883482456207275,3.4575358038156736,2.9547685684406337e-06,3.3872680626902037e-06,2.9364538607510676e-06
2017-05-19 14:00:00,0.7339761550584268,4.174494743347168,3.479100507562422,3.652042102522649e-07,2.0771016135053803e-06,1.7310945927820311e-06
2017-05-19 14:30:00,0.8942214487314786,1.449530005455017,0.7339761550584268,6.076736112183087e-07,9.850369103019005e-07,4.987779496065477e-07
2017-05-19 15:00:00,1.3149283876011197,1.5216217041015625,0.8942214487314786,7.09184354556288e-07,8.206608939904118e-07,4.822831927037198e-07
2017-05-19 15:30:00,7.429066152418066,1.5046964883804321,1.3149283876011197,3.834152274688198e-06,7.765761328913952e-07,6.78636529132525e-07
2017-05-19 16:00:00,1.8166099895868173,4.834486484527588,7.429066152418066,1.542830420299402e-06,4.105885609795616e-06,6.309438635738306e-06
2017-05-22 14:00:00,0.9150636733533891,1.8364349603652954,1.8166099895868173,4.230087424882077e-07,8.489333211083568e-07,8.397687829422451e-07
2017-05-22 14:30:00,0.3950351218085537,1.3043121099472046,0.9150636733533891,2.478544740515611e-07,8.183565818907556e-07,5.741328124049926e-07
2017-05-22 15:00:00,1.014846954996019,1.063640832901001,0.3950351218085537,5.473405164408005e-07,5.736566680537961e-07,2.1305550213115285e-07
2017-05-22 15:30:00,0.7975503507420433,1.1896307468414307,1.014846954996019,4.116169419868012e-07,6.139702272749948e-07,5.237640480145518e-07
2017-05-22 16:00:00,0.6194436041924446,0.9305210113525391,0.7975503507420433,5.672591849261818e-07,8.52130180833282e-07,7.303615031901562e-07
2017-05-23 14:00:00,0.8818957105506501,0.8252900838851929,0.6194436041924446,4.076761064710156e-07,3.8150888374020484e-07,2.863517235817703e-07
2017-05-23 14:30:00,0.6425551377336397,0.9152336716651917,0.8818957105506501,3.5197183110193805e-07,5.013366984168192e-07,4.830751944156566e-07
2017-05-23 15:00:00,0.8660758810662919,0.8837798833847046,0.6425551377336397,4.675616110840526e-07,4.77119332327186e-07,3.4689121585880974e-07
2017-05-23 15:30:00,0.7241488662447363,1.0052995681762695,0.8660758810662919,3.5909884134331226e-07,4.985189191928181e-07,4.294791580895531e-07
2017-05-23 16:00:00,0.7275654810432507,0.9899574518203735,0.7241488662447363,5.956596791761372e-07,8.104806419675319e-07,5.928624880946783e-07
2017-05-24 14:00:00,0.36759284492932276,1.0052995681762695,0.7275654810432507,1.6261489205229765e-07,4.4472215119050326e-07,3.218587733490142e-07
2017-05-24 14:30:00,2.8403375999427545,0.8024190664291382,0.36759284492932276,1.555849089504832e-06,4.395403468694192e-07,2.0135599131008387e-07
