date,true_adj,pred_adj,true_raw,pred_raw
2022-04-25 23:30:00,0.9830138864933071,1.0432267439295826,4.561994792150468e-07,5.487873849648979e-07
2022-04-26 00:00:00,1.0549510353276685,1.0771531954810323,4.558947540103214e-07,5.056453345209377e-07
2022-04-26 00:30:00,0.7046183049317634,1.1216564925268684,1.7567444272739455e-07,4.713881874061616e-07
2022-04-26 01:00:00,0.6380061967439163,0.9539590678200094,1.4970076489989033e-07,3.6193939771104393e-07
2022-04-26 01:30:00,1.2179909536766673,0.8833634503013685,1.0453265036423998e-06,6.020705196700404e-07
2022-04-26 02:00:00,0.9130594667393575,1.1119711037119044,7.201706538705885e-07,1.1321526911257094e-06
2022-04-26 02:30:00,1.4041324158335535,0.9889305942256426,2.678804942864687e-06,1.4294881830278086e-06
2022-04-26 03:00:00,1.7496028120607725,1.189975165814197,2.7762947307817823e-06,1.3515051795747035e-06
2022-04-26 03:30:00,1.2846603715356468,1.391136062191993,6.064693118110378e-06,7.38401564965874e-06
2022-04-26 04:30:00,1.202921665484203,1.2616444285383766,2.4917208387756486e-06,2.868554243960802e-06
2022-04-26 05:00:00,1.3174927356582702,1.203962757697376,1.9116335521312484e-06,1.6779936711206798e-06
2022-04-26 05:30:00,1.1876439781548374,1.2624959909637903,2.178684160263729e-06,2.5764405173723586e-06
2022-04-26 06:00:00,1.17467403090162,1.2109027901942686,1.79037994703867e-06,1.9986812405993467e-06
2022-04-26 06:30:00,1.3008330465063473,1.1661398753753387,1.8382082517848446e-06,1.5577553336149e-06
2022-04-26 07:00:00,1.4012778518903741,1.2112105388427779,1.865430486278153e-06,1.4641100658373345e-06
2022-04-26 07:30:00,0.8493641360061752,1.3618175018347072,1.3461417393018449e-06,3.5988071402649835e-06
2022-04-26 08:00:00,0.8823692694430479,1.0887386807841146,1.2755496960232057e-06,2.063396362385153e-06
2022-04-26 08:30:00,1.1876553235349698,1.030393626739969,2.057628605778396e-06,1.6569032399397781e-06
2022-04-26 09:00:00,0.9669489492039914,1.1408172893815856,3.1279581824115065e-06,4.601916519615946e-06
2022-04-26 09:30:00,1.0355090110848275,1.0152049449132794,1.9949867126322555e-06,2.055406860726837e-06
2022-04-26 10:00:00,1.174488306883505,1.063000328326717,1.5214299077926746e-05,1.328038972956978e-05
2022-04-26 10:30:00,1.40937969965597,1.139036404797363,1.6169760595950128e-05,1.1164742102979855e-05
2022-04-26 11:00:00,1.7456730684367614,1.2860231533116309,1.6889726887607475e-05,9.57706868772225e-06
2022-04-26 11:30:00,1.4597744458696984,1.4562783301258164,1.0419156800520132e-05,1.0731681434072306e-05
2022-04-26 12:00:00,2.0688026641482837,1.3812846502661447,1.3612969452875612e-05,6.3042229747646965e-06
2022-04-26 12:30:00,1.4172295346757091,1.6600981163882902,7.406485469771971e-06,1.0435761571691253e-05
2022-04-26 13:00:00,2.245323941508985,1.3930542377749484,1.5726681100556727e-05,6.284811382011827e-06
2022-04-26 13:30:00,1.4031029820962475,1.790421629739193,7.213547464940138e-06,1.2017299752947692e-05
2022-04-26 14:00:00,1.6213683106885297,1.5505100616745071,9.166134875812987e-06,8.640885256162588e-06
