date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2016-07-15 14:00:00,-0.7120232816288059,-0.4660680416808451,-0.7993275273746008,5.945430432263116e-07,8.807272742104323e-07,6.698978466959372e-07
2016-07-15 14:30:00,-0.7581907912305113,-0.47243375916227937,-0.7120232816288059,7.552430639291923e-07,1.164208023588081e-06,9.724741644270898e-07
2016-07-18 10:30:00,-1.262929648645338,-0.6570553570011703,-0.7581907912305113,8.879064581337068e-07,1.8851079146784078e-06,1.8084793226443618e-06
2016-07-18 11:00:00,-0.8365120292902635,-0.8340796443140012,-1.262929648645338,9.185013188029563e-07,1.06654036331271e-06,7.372758310424835e-07
2016-07-18 11:30:00,-1.2366963714288364,-0.7448098129724663,-0.8365120292902635,6.171873741075274e-07,1.1691811141031051e-06,1.132285424391956e-06
2016-07-18 12:00:00,-0.7653179373743662,-1.0675147825626647,-1.2366963714288364,6.337013248463912e-07,5.426044275407518e-07,4.863048428401186e-07
2016-07-18 12:30:00,-0.6576403759733296,-0.9012716598543642,-0.7653179373743662,6.532305083269307e-07,5.930616997236235e-07,7.21180077994472e-07
2016-07-18 13:00:00,-0.8769172008713273,-0.8710945693281085,-0.6576403759733296,5.034509655455615e-07,5.865797353608689e-07,7.707773168882216e-07
2016-07-18 13:30:00,-0.7304999133650583,-0.941812197376853,-0.8769172008713273,6.34682988750812e-07,5.951497283485516e-07,6.740772505441309e-07
2016-07-18 14:00:00,-0.8338939285692373,-0.8287683668636638,-0.7304999133650583,5.047672622611145e-07,5.877035629904962e-07,6.882332691175448e-07
2016-07-18 14:30:00,-1.1275999745117282,-0.7972710314794826,-0.8338939285692373,4.76515204174582e-07,7.68029567615077e-07,7.859098093988493e-07
2016-07-19 10:30:00,-0.8110955449180217,-0.8192786358809572,-1.1275999745117282,1.3087058305411154e-06,1.5035895768945248e-06,1.1725380427697032e-06
2016-07-19 11:00:00,-1.0336554037457155,-0.8007452062321943,-0.8110955449180217,7.290215930564488e-07,1.0659409481395795e-06,1.1197935013347028e-06
2016-07-19 11:30:00,-0.42149712899399994,-0.9335210119591997,-1.0336554037457155,1.2994976308262877e-06,9.020850501357583e-07,8.662825444638046e-07
2016-07-19 12:00:00,0.13352966434639946,-0.7352544855367964,-0.42149712899399994,1.318256162975047e-06,6.405201379950975e-07,9.304558461007775e-07
2016-07-19 12:30:00,-0.9499439466364237,-0.3816907071455308,0.13352966434639946,4.322871686360785e-07,8.83899180889835e-07,1.5705797278240029e-06
2016-07-19 13:00:00,-0.6377287065353805,-0.6565951936272225,-0.9499439466364237,6.051160454931559e-07,6.878380525844515e-07,5.444855333037807e-07
2016-07-19 13:30:00,-0.7217620444677699,-0.6525886914970624,-0.6377287065353805,5.611026394636642e-07,6.965063136938799e-07,7.503753498049387e-07
2016-07-19 14:00:00,-0.7880735133013221,-0.5382584861795774,-0.7217620444677699,5.063316699768581e-07,7.529558652556591e-07,6.65234600156785e-07
2016-07-19 14:30:00,-1.0671352225975923,-0.7470545758235376,-0.7880735133013221,4.912077997832507e-07,7.8363829915838e-07,7.983645542402408e-07
2016-07-20 10:30:00,-0.9408401032091138,-0.8267397367864977,-1.0671352225975923,1.1494621933059554e-06,1.492412890382349e-06,1.245622516973821e-06
2016-07-20 11:00:00,-0.7233432273111742,-0.921566356699914,-0.9408401032091138,9.94276690026709e-07,9.446288102861006e-07,9.835367613222416e-07
2016-07-20 11:30:00,-1.4791021327958163,-0.8108660587988153,-0.7233432273111742,4.512980685766898e-07,1.0198019894002587e-06,1.1814801497528398e-06
2016-07-20 12:00:00,-1.4051870452514486,-1.249515436450738,-1.4791021327958163,2.829721106707488e-07,3.8299411019543744e-07,3.231348147777447e-07
2016-07-20 12:30:00,-1.3086767955872123,-1.041940736582299,-1.4051870452514486,3.019789342078321e-07,4.5673026091176805e-07,3.3713497652539384e-07
2016-07-20 13:00:00,-1.9331907224096145,-1.1225218546498055,-1.3086767955872123,1.6168327740800445e-07,4.212842861743397e-07,3.7121805291006685e-07
2016-07-20 13:30:00,-1.4726407005428985,-1.3933495868457508,-1.9331907224096145,2.3449556360198006e-07,2.9404341929886453e-07,1.819119921080851e-07
2016-07-20 14:00:00,-0.8148121962978028,-1.3961492188053006,-1.4726407005428985,4.929724281592761e-07,3.192951408840465e-07,3.139585919866702e-07
2016-07-20 14:30:00,-1.5200335771065472,-1.0404198662796054,-0.8148121962978028,3.0094133533811805e-07,5.631402537257967e-07,7.490255464404738e-07
2016-07-21 10:30:00,-0.2991739635750754,-1.1922727475358406,-1.5200335771065472,2.1742778784416706e-06,1.0310703875016076e-06,7.885758743252963e-07
2016-07-21 11:00:00,-0.6045645210732307,-0.7093682046421832,-0.2991739635750754,1.119675549468975e-06,1.1679323112826853e-06,1.8683690337628887e-06
