date,true_adj,pred_adj,naive_adj,true_raw,pred_raw,naive_raw
2020-10-23 10:30:00,-0.42892214679654295,0.17145758906493827,-0.06132820400930328,3.562809911004005e-06,7.69842196036939e-06,6.316935038769197e-06
2020-10-23 11:00:00,-0.9577953962063184,-0.04934141042837305,-0.42892214679654295,1.8613991959908367e-06,5.473227855897896e-06,3.877894537542585e-06
2020-10-23 11:30:00,-0.27672781915903677,-0.37715560565916173,-0.9577953962063184,3.7487362387719546e-06,4.019176741952462e-06,2.329006668835559e-06
2020-10-23 12:00:00,-0.006055074632159929,-0.11776730993131984,-0.27672781915903677,3.6047386299344826e-06,3.821424000367001e-06,3.3759176127464534e-06
2020-10-23 12:30:00,0.44379565553668066,-0.042578779775340525,-0.006055074632159929,4.966198522591939e-06,3.619610143028581e-06,3.887998822026058e-06
2020-10-23 13:00:00,0.6439108723467459,0.1892654994127522,0.44379565553668066,3.878204282118032e-06,2.9177505420653823e-06,3.897548114943856e-06
2020-10-23 13:30:00,-0.1618190501605099,0.33954650586216806,0.6439108723467459,2.4259475712267035e-06,4.747764390013091e-06,6.666151938901424e-06
2020-10-23 14:00:00,-1.0966447052060957,0.027640184750672734,-0.1618190501605099,8.875602261171243e-07,3.2384411511740882e-06,2.774962980280229e-06
2020-10-23 14:30:00,-0.765796934267124,-0.4624477150463778,-1.0966447052060957,1.375156292611041e-06,2.2078136090108204e-06,1.2126526977865494e-06
2020-10-26 10:30:00,0.2528250021843004,-0.3601594132018486,-0.765796934267124,7.035790403750554e-06,4.518191121266456e-06,3.118894936320628e-06
2020-10-26 11:00:00,1.0460879533927123,0.09051655003410626,0.2528250021843004,1.2078676963372353e-05,5.506649476175567e-06,6.707788832701177e-06
2020-10-26 11:30:00,0.776231532722031,0.45125410825062007,1.0460879533927123,9.345032998919379e-06,8.004097875931874e-06,1.5026150410338393e-05
2020-10-26 12:00:00,0.8491957741100347,0.40165109388025005,0.776231532722031,8.387579362506778e-06,6.35532714341591e-06,9.572346550600561e-06
2020-10-26 12:30:00,0.1808430788747053,0.5637961632086776,0.8491957741100347,3.817905928231474e-06,6.637539036301761e-06,9.144434404002667e-06
2020-10-26 13:00:00,1.107012176800131,0.3012077212948911,0.1808430788747053,6.162444523583665e-06,3.263352949615687e-06,2.996350626322766e-06
2020-10-26 13:30:00,0.7050217283290294,0.7890362098860475,1.107012176800131,5.104630823777134e-06,6.581408047142102e-06,9.36734056965971e-06
2020-10-26 14:00:00,0.7291318263891675,0.6092257382871392,0.7050217283290294,5.2587250870224915e-06,5.529340931027411e-06,6.302013412109731e-06
2020-10-26 14:30:00,0.7294413870423071,0.6119253256573204,0.7291318263891675,5.738839483892214e-06,6.048601240582931e-06,7.04302735585982e-06
2020-10-27 10:30:00,0.11645351565533879,0.6284148456731526,0.7294413870423071,6.138856891369673e-06,1.2142187735004591e-05,1.3911517209989062e-05
2020-10-27 11:00:00,0.4026183361647977,0.3455818165689108,0.11645351565533879,6.346935172433017e-06,7.1065836155555615e-06,5.852669471155567e-06
2020-10-27 11:30:00,-0.17576850973011737,0.4131228182774402,0.4026183361647977,3.606886481244498e-06,7.7046369973291e-06,7.89573252392192e-06
